Episode,AverageReward_IQL
1,-16.666666666666664
2,-10.666666666666638
3,-9.999999999999995
4,-13.333333333333314
5,-5.684341886080802e-14
6,-6.666666666666624
7,-20.000000000000014
8,-13.333333333333314
9,-10.666666666666638
10,-20.000000000000014
11,-9.999999999999991
12,-20.000000000000014
13,-16.666666666666664
14,-6.666666666666711
15,-20.000000000000014
16,-6.6666666666667185
17,-0.6666666666666607
18,-3.333333333333435
19,-9.999999999999998
20,11.333333333333266
21,-4.00000000000005
22,-8.666666666666623
23,-20.000000000000014
24,-0.6666666666666158
25,3.999999999999961
26,2.666666666666656
27,-13.999999999999977
28,-10.666666666666629
29,-3.9999999999999805
30,-3.9999999999999747
31,-9.999999999999964
32,2.5461114698070258e-14
33,-10.666666666666638
34,5.333333333333243
35,2.6666666666666217
36,40.0
37,-11.999999999999966
38,-10.000000000000055
39,6.666666666666685
40,-10.000000000000052
41,1.3333333333332849
42,31.33333333333322
43,1.3333333333332764
44,33.33333333333323
45,-16.666666666666664
46,-8.666666666666645
47,-3.9999999999999893
48,-7.999999999999989
49,-0.6666666666667519
50,-1.3333333333332853
51,1.3461454173580023e-14
52,10.666666666666595
53,-9.999999999999998
54,3.333333333333362
55,-1.3333333333333026
56,-17.3333333333333
57,-4.000000000000001
58,15.3333333333332
59,5.333333333333344
60,5.333333333333273
61,62.00000000000034
62,11.33333333333325
63,36.66666666666688
64,5.333333333333248
65,4.677739677087326e-14
66,6.666666666666607
67,6.666666666666573
68,-9.99999999999999
69,32.66666666666666
70,3.333333333333238
71,-10.666666666666638
72,9.33333333333317
73,38.666666666666636
74,76.00000000000001
75,7.333333333333215
76,42.66666666666659
77,21.333333333333275
78,5.999999999999957
79,22.666666666666554
80,31.333333333333286
81,-9.999999999999984
82,40.000000000000036
83,-3.3333333333333974
84,35.3333333333331
85,34.00000000000005
86,-10.66666666666663
87,-7.33333333333335
88,13.333333333333306
89,25.33333333333363
90,5.999999999999903
91,43.999999999999794
92,39.33333333333312
93,-7.333333333333307
94,23.999999999999932
95,49.333333333333364
96,48.66666666666672
97,51.33333333333329
98,13.333333333333174
99,24.666666666666575
100,-13.999999999999972
101,24.666666666666654
102,-9.999999999999993
103,20.66666666666659
104,86.66666666666704
105,64.00000000000028
106,55.999999999999964
107,29.999999999999886
108,106.00000000000024
109,104.66666666666708
110,39.33333333333334
111,-5.999999999999972
112,-16.666666666666668
113,40.000000000000206
114,60.000000000000135
115,-1.3333333333333897
116,11.333333333333172
117,13.33333333333323
118,-7.333333333333296
119,76.66666666666693
120,30.666666666666504
121,31.333333333333186
122,69.33333333333336
123,54.666666666666515
124,14.666666666666572
125,-1.9999999999999627
126,90.00000000000047
127,85.33333333333356
128,63.33333333333368
129,56.66666666666697
130,42.00000000000006
131,60.000000000000135
132,33.99999999999991
133,25.99999999999996
134,52.66666666666665
135,-1.333333333333296
136,31.333333333333552
137,60.66666666666677
138,100.0000000000005
139,-5.333333333333308
140,25.333333333333126
141,10.666666666666584
142,116.0000000000004
143,9.333333333333256
144,-20.000000000000014
145,68.0000000000001
146,21.99999999999981
147,13.999999999999936
148,114.66666666666681
149,-10.66666666666663
150,67.33333333333356
151,1.9999999999999047
152,25.333333333333247
153,-8.666666666666645
154,47.99999999999999
155,70.00000000000018
156,7.333333333333247
157,95.33333333333393
158,41.333333333333336
159,-5.333333333333307
160,32.666666666666636
161,19.33333333333317
162,-7.333333333333305
163,1.9999999999999947
164,40.000000000000014
165,26.000000000000355
166,1.9999999999999456
167,50.66666666666672
168,22.666666666666504
169,29.333333333333286
170,42.0000000000001
171,87.33333333333337
172,90.00000000000013
173,60.66666666666657
174,16.666666666666597
175,25.33333333333321
176,51.99999999999988
177,2.6666666666666377
178,51.33333333333343
179,28.00000000000006
180,111.33333333333361
181,106.66666666666715
182,82.00000000000016
183,17.99999999999996
184,1.3333333333332689
185,59.33333333333389
186,48.66666666666663
187,68.66666666666693
188,-4.00000000000003
189,33.333333333333265
190,31.333333333333133
191,52.00000000000017
192,72.66666666666684
193,62.666666666666835
194,98.66666666666686
195,-8.666666666666671
196,-20.000000000000014
197,13.333333333333336
198,106.66666666666741
199,-4.666666666666624
200,31.333333333333304
201,1.9999999999999372
202,-11.333333333333307
203,15.333333333333224
204,17.99999999999994
205,21.999999999999776
206,24.666666666666757
207,56.00000000000016
208,-1.333333333333328
209,96.6666666666669
210,19.33333333333335
211,54.66666666666697
212,-4.000000000000064
213,36.66666666666652
214,-17.3333333333333
215,44.00000000000008
216,73.3333333333336
217,135.33333333333346
218,18.00000000000002
219,-6.66666666666663
220,-13.999999999999963
221,74.00000000000016
222,210.00000000000034
223,33.3333333333332
224,47.33333333333345
225,88.66666666666724
226,12.000000000000155
227,-20.000000000000014
228,15.333333333333192
229,53.33333333333341
230,-14.666666666666652
231,-20.000000000000014
232,12.666666666666503
233,25.99999999999982
234,19.999999999999975
235,5.999999999999844
236,66.00000000000013
237,5.999999999999912
238,21.33333333333317
239,9.333333333333252
240,32.66666666666663
241,38.666666666666885
242,-6.666666666666644
243,38.66666666666673
244,46.666666666666835
245,28.666666666666533
246,68.66666666666686
247,-13.333333333333314
248,6.000000000000007
249,-4.000000000000035
250,104.66666666666704
251,40.66666666666643
252,61.33333333333349
253,43.33333333333339
254,49.99999999999982
255,86.00000000000038
256,-9.99999999999999
257,15.999999999999808
258,-6.666666666666633
259,4.6666666666666226
260,85.33333333333324
261,36.66666666666662
262,29.999999999999954
263,28.666666666666533
264,54.00000000000017
265,-8.66666666666663
266,22.666666666666757
267,-1.3333333333334032
268,46.66666666666668
269,54.666666666666806
270,92.00000000000007
