Episode,AverageReward_CQL
248,-24.84765625000006
249,-31.179218750000043
250,-28.761718749999996
251,-35.80984375000015
252,-26.14265625000008
253,-26.16468750000013
254,-10.600156249999968
255,-21.933906250000124
256,-30.87281250000007
257,-18.13796875000007
258,-36.13437500000015
259,-25.883281250000046
260,-20.873281250000108
261,-33.655000000000086
262,-37.241562500000015
263,-32.511093750000036
264,-29.167031250000072
265,-29.794531250000038
266,-26.705781249999998
267,-45.51718749999998
268,-40.04562500000005
269,-30.318437500000098
270,-26.445781250000117
271,-24.420312500000104
272,-30.56421875000004
273,-24.02718750000004
274,-38.14156250000001
275,-34.02046875000007
276,-29.14625000000007
277,-36.50843750000012
278,-18.810468749999973
279,-40.22656250000018
280,-35.713750000000054
281,-32.35343750000005
282,-22.38656249999997
283,-29.955312500000016
284,-39.81671875000011
285,-34.747656250000084
286,-26.827343750000015
287,-29.516718750000106
288,-27.5075
289,-26.544062500000198
290,-27.40765625000001
291,-22.364687500000027
292,-22.228593750000115
293,-38.96406250000006
294,-18.27406249999998
295,-27.55375000000006
296,-34.733281250000154
297,-34.01812500000015
298,-23.703437500000096
299,-43.78484375000002
300,-33.038437500000036
301,-23.556562500000094
302,-25.016718750000095
303,-29.04609374999998
304,-33.743906250000094
305,-17.339843750000032
306,-5.555781250000001
307,-20.05734375000002
308,-35.034062500000005
309,-34.419687500000016
310,-29.539375000000174
311,-30.97890625000025
312,-17.71124999999999
313,-35.16671875000002
314,-19.443437500000105
315,-28.9640625000001
316,-21.18562500000004
317,-6.864999999999993
318,-17.28484374999996
319,-39.5103125
320,-26.46281250000016
321,-22.292187500000043
322,-25.350937500000008
323,-30.00796875000006
324,-19.41453125000001
325,-18.538125000000022
326,-10.371093749999993
327,-16.290468750000006
328,-35.36609375000001
329,-30.052812500000076
330,-33.438437500000056
331,-12.753281250000004
332,-18.296249999999976
333,-20.103437499999984
334,-30.302656250000148
335,-17.87468749999999
336,-26.73093750000004
337,-29.255156250000166
338,-32.50312500000001
339,-15.439843749999978
340,-5.636249999999982
341,-16.084374999999966
342,-17.629531250000074
343,-20.977343750000028
344,-29.400625000000048
345,-22.935468750000112
346,-15.573906249999977
347,-23.768125
348,-22.1589062500001
349,-40.549062500000076
350,-17.72499999999999
351,-27.642343750000062
352,-29.16640625000011
353,-23.921093750000097
354,-12.242812499999973
355,-29.47250000000002
356,-25.539062499999993
357,-13.79890624999996
358,-17.790312499999967
359,-33.585624999999986
360,-24.38593750000006
361,-22.415625000000002
362,-28.069687500000015
363,-34.01031250000006
364,-17.215781249999967
365,-31.688750000000024
366,-40.669999999999995
367,-36.75984375000001
368,-43.07703125000001
369,-23.825625000000027
370,-33.83624999999998
371,-28.389218749999973
372,-22.451406250000073
373,-41.149375
374,-30.25359375
375,-28.586250000000003
376,-15.266093750000026
377,-15.237656250000011
378,-12.527656249999993
379,-31.333750000000006
380,-28.12609375000003
381,-27.605937500000007
382,-12.970468750000006
383,-23.014062500000083
384,-31.469843750000045
385,-21.897968750000018
386,-13.382968749999993
387,-28.956562499999993
388,-23.346875000000054
389,-40.09578125000005
390,-23.18000000000006
391,-23.489531250000024
392,-33.22234375000013
393,-7.468281249999981
394,-29.698437499999986
395,-38.82359375000018
396,-14.159218749999981
397,-41.69046875000006
398,-34.31000000000003
399,-31.233593750000015
400,-33.85437500000004
401,-26.744999999999973
402,-26.37812500000002
403,-39.88734375000002
404,-27.082812500000067
405,-8.391718749999969
406,-20.236562500000023
407,-23.57312500000007
408,-26.074218750000025
409,-40.08640625000016
410,-34.367343750000096
411,-22.040312500000006
412,-21.087500000000063
413,-24.07187500000006
414,-21.604218749999973
415,-25.869062500000105
416,-15.82999999999994
417,-5.674062499999992
418,-23.262656250000045
419,-27.77937500000011
420,-35.45187500000003
421,-32.65312500000011
422,-25.576874999999987
423,-44.02203124999999
424,-33.34000000000007
425,-17.819375000000004
426,-20.18609375000004
427,-14.054062500000045
428,-25.21093750000002
429,-33.93203125000006
430,-41.742968749999996
431,-32.56187500000021
432,-39.81546874999995
433,-35.90984375000006
434,-18.496562499999985
435,-35.96437500000001
436,-33.31640625000001
437,-31.634687499999963
438,-24.103281250000038
439,-26.96640625
440,-34.65218750000009
441,-15.940468749999951
442,-38.667343750000036
443,-29.93140625000004
444,-32.56078125000018
445,-40.141406250000074
446,-25.27906250000009
447,-29.73078125000007
448,-41.913125000000214
449,-23.867343750000035
450,-29.614062500000074
451,-30.671718749999997
452,-33.55921874999999
453,-43.794531250000254
454,-8.366406249999962
455,-14.454531249999961
456,-4.089062500000005
457,-27.991562500000096
458,-31.345156250000112
459,-14.017656250000043
460,-24.821875000000055
461,-25.751562499999974
462,-16.52874999999997
463,-29.852656250000024
464,-34.79328124999994
465,-40.18390624999996
466,-28.454687500000087
467,-20.89015624999998
468,-23.619687500000026
469,-26.80843750000017
470,-41.775000000000084
471,-34.99828125
472,-32.957187500000025
473,-23.107656249999998
474,-31.779062499999984
475,-30.726406250000032
476,-32.30453125000002
477,-14.012656249999996
478,-35.71406249999999
479,-32.42625000000001
480,-32.30875000000001
481,-15.950624999999992
482,-39.461093749999996
483,-22.81281250000003
484,-25.618750000000063
485,-20.942968750000006
486,-17.054999999999982
487,-11.975312499999985
488,-45.80515625000003
489,-21.679687500000053
490,-21.311562499999994
491,-20.333593750000002
492,-16.825781249999977
493,-45.818750000000094
494,-38.10078124999999
495,-25.76578125
496,-32.02890625000001
497,-10.730468749999998
498,-31.947656249999998
499,-17.51421875
500,-17.87859374999997
501,-21.631093749999994
502,-19.180000000000025
503,-31.39375000000009
504,-9.644531249999964
505,-34.87140625000017
506,-20.617968750000003
507,-22.80171875000007
508,-32.74484375000006
509,-38.00468750000004
510,-38.06171875000013
511,-18.538124999999997
512,-15.147031249999985
513,-32.866250000000065
514,-24.309218749999953
515,-29.844062500000014
516,-17.008124999999954
517,-14.986249999999954
518,-28.534375000000065
519,-39.94562500000006
520,-28.440468750000058
521,-32.38406250000006
522,-31.89031249999999
523,-27.769531250000032
524,-38.19609374999997
525,-38.695156250000004
526,-39.44671875000024
527,-30.080781250000193
528,-38.535312499999996
529,-16.974374999999963
530,-22.917031250000022
531,-43.73578125000003
532,-24.803906250000008
533,-43.99796875000001
534,-30.187187500000018
535,-14.712031249999955
536,-13.443437499999975
537,-38.144375000000075
538,-30.06093750000028
539,-31.24640625000003
540,-39.72515625
541,-24.645312500000095
542,-38.47140625000004
543,-20.937656250000103
544,-37.81281250000014
545,-17.800312499999986
546,-35.37875000000005
547,-23.99937499999998
548,-19.704999999999988
549,-10.11406249999998
550,-20.576406249999966
551,-29.571875000000084
552,-16.37734374999998
553,-30.111406250000094
554,-19.10421874999999
555,-25.180781250000084
556,-25.202656249999983
557,-31.411875000000148
558,-12.482343749999986
559,-20.294531250000038
560,-31.047812500000045
561,-28.276406250000043
562,-37.225156250000026
563,-12.775312500000014
564,-25.98406250000008
565,-33.56078124999997
566,-27.50781249999997
567,-35.88046875000011
568,-0.47640624999996917
569,-27.574531249999982
570,-31.588437500000023
571,-37.97921875000002
572,-31.851875
573,-21.059062499999985
574,-34.166406250000016
575,-29.386875000000007
576,-38.94609374999996
577,-34.35593750000003
578,-38.54171875000002
579,-40.29109375000001
580,-24.183125000000054
581,-23.113906250000017
582,-27.210937499999993
583,-27.517499999999988
584,-32.23343750000013
585,-32.36859375000005
586,-39.94281249999997
587,-36.277656250000014
588,-31.933437500000032
589,-26.871093750000032
590,-32.90203125
591,-33.09437500000002
592,-39.376093749999946
593,-40.60671874999998
594,-30.34374999999998
595,-45.38953125000001
596,-35.722187500000075
597,-29.68859375
598,-32.0434375
599,-34.18046875000001
600,-34.282812500000034
601,-37.66421875000012
602,-20.279999999999976
603,-23.51140624999996
604,-22.851406250000068
605,-14.408125
606,-22.65687500000001
607,-22.021250000000034
608,-34.56375
609,-29.05390625000001
610,-17.60890625000005
611,-33.35343749999999
612,-21.239375000000024
613,-18.944531250000008
614,-25.761406250000082
615,-38.372187500000045
616,-25.60875000000001
617,-45.40828124999996
618,-43.036718750000084
619,-27.900625000000073
620,-31.99906250000004
621,-39.95218750000003
622,-15.723281249999987
623,-21.142968750000012
624,-15.976562499999998
625,-33.76625000000016
626,-23.228593750000073
627,-28.699218749999964
628,-25.472031250000008
629,-18.924062500000005
630,-24.492031250000075
631,-30.136875000000032
632,-42.59218750000009
633,-35.84218749999999
634,-35.62500000000002
635,-18.84562499999997
636,-23.585312500000104
637,-39.74421875000001
638,-22.58500000000001
639,-23.50234375000008
640,-33.31562500000004
641,-36.735156250000166
642,-35.77656250000021
643,-37.34640625000015
644,-21.92515625000004
645,-28.222187500000103
646,-27.169218750000134
647,-31.501718750000002
648,-39.1846875
649,-21.842812500000015
650,-40.54578125
651,-27.835156250000015
652,-28.6834375
653,-26.03156250000003
654,-30.855781250000003
655,-30.678749999999976
656,-32.64890625000001
657,-30.709218749999962
658,-0.2615624999999968
659,-25.843125000000008
660,-35.75640624999999
661,-34.77124999999996
662,-33.94234375000003
663,-40.37390625
664,-35.116875
665,-32.800937499999996
666,-22.30578125
667,-37.880000000000024
668,-31.060625000000012
669,-29.61281250000002
670,-40.0653125
671,-32.598437499999996
672,-26.31015625000007
673,-34.62250000000004
674,-29.102187500000017
675,-36.02421875000002
676,-42.55328124999997
677,-31.561718750000015
678,-28.469531249999996
679,-22.65625
680,-21.18843750000001
681,-35.52828124999994
682,-18.262968749999995
683,-34.309218750000134
684,-32.43187500000002
685,-36.004843749999985
686,-26.667812499999975
687,-34.42468749999997
688,-24.723281250000007
689,-32.20140625000002
690,-38.744687500000005
691,3.0114062499999914
692,-36.912499999999966
693,-13.076249999999984
694,-30.88218750000001
695,-31.36593750000003
696,-33.07859375000002
697,-32.73999999999996
698,-34.289687499999964
699,-27.982500000000048
700,-31.120937499999993
701,-37.68281250000001
702,-33.64609375
703,-16.890937499999996
704,-38.35359375000001
705,-43.08531249999994
706,-45.88140625000004
707,-38.12281249999999
708,-41.53453124999998
709,-40.98750000000012
710,-28.68875000000003
711,-31.601562500000007
712,-32.26578124999998
713,-39.20906250000014
714,-36.55265625000016
715,-25.715468750000046
716,-28.353906249999962
717,-37.72781249999997
718,-44.28843749999999
719,-35.04171875000003
720,-18.98625
721,-29.103437500000034
722,-44.91968749999998
723,-44.38984375000001
724,-40.823437500000075
725,-38.79781249999997
726,-46.15156250000013
727,-33.445468749999996
728,-44.71000000000002
729,-40.1929687500001
730,-24.496718750000074
731,-41.104531249999944
732,-44.049218749999994
733,-40.82765625000018
734,-35.475156250000076
735,-25.31968750000004
736,-13.090781250000008
737,-39.607812500000044
738,-23.469531250000014
739,-28.677031250000113
740,-33.97234375000007
741,-29.06562500000015
742,-26.17578125000011
743,-29.27062500000005
744,-29.32921875000005
745,-38.02656250000012
746,-22.348906250000002
747,-39.20249999999999
748,-30.771718750000154
749,-27.623437499999998
750,-21.976406250000057
751,-42.240781250000104
752,-35.347031250000036
753,-24.63796875000007
754,-18.96687500000002
755,-25.984843750000046
756,-29.046875000000007
757,-34.44218750000013
758,-25.83203125000005
759,-15.636406249999995
760,-30.641093750000145
761,-27.331093749999983
762,-35.252968750000086
763,-37.35656250000009
764,-35.04343750000002
765,-34.852812500000006
766,-41.62437499999998
767,-25.05984375000004
768,-32.47421875000013
769,-36.55890625000006
770,-18.495468749999983
771,-21.745156249999994
772,-42.507812499999936
773,-38.997343750000034
774,-36.156093750000046
775,-41.670312500000044
776,-38.871093750000064
777,-40.96140625000002
778,-35.54906250000007
779,-33.96140625000006
780,-37.87046875000012
781,-20.326093750000027
782,-32.61109375000021
783,-22.548125000000006
784,-26.136250000000103
785,-37.02390625000001
786,-34.20062500000001
787,-25.932812500000207
788,-25.841406250000095
789,-34.51187500000008
790,-30.228124999999984
791,-41.293124999999975
792,-35.62000000000011
793,-39.3346875
794,-39.766093749999946
795,-39.89125000000005
796,-28.442343749999996
797,-31.049531249999994
798,-31.54718750000001
799,-43.054531249999954
800,-38.2178125000001
801,-24.51187499999998
802,-30.908906250000005
803,-28.914687500000067
804,-25.65843750000004
805,-16.18671875
806,-25.156249999999968
807,-24.005312500000034
808,-21.037968750000008
809,-25.73906250000001
810,-26.264687500000033
811,-25.67578125000008
812,-22.895937500000006
813,-25.305937500000006
814,-31.723906250000077
815,-27.499687500000057
816,-21.905312500000157
817,-24.630156250000063
818,-25.43328124999999
819,-11.325937499999974
820,-25.63656250000003
821,-31.266562500000102
822,-25.833750000000123
823,-23.606875000000016
824,-37.29390625000014
825,-33.17500000000006
826,-37.83515624999998
827,-32.927812500000094
828,-34.772343750000125
829,-29.09953125000009
830,-29.813281250000042
831,-23.791406250000026
832,-23.697968750000044
833,-23.322031250000034
834,-29.26593750000003
835,-20.63265625000003
836,-23.72218750000008
837,-42.954218749999995
838,-41.25000000000001
839,-35.490156250000105
840,-31.141093749999985
841,-38.147031250000026
842,-29.12828125000005
843,-38.77156249999998
844,-39.07421875000003
845,-42.57218749999998
846,-25.984375000000057
847,-28.457187500000007
848,-35.95109375000007
849,-33.17687500000016
850,-32.15437500000021
851,-29.514062500000026
852,-35.09750000000003
853,-36.170937500000086
854,-23.19578125000011
855,-20.371093749999996
856,-31.476406249999975
857,-30.457187500000057
858,-18.104531249999997
859,-28.674531250000086
860,-26.076406250000016
861,-24.625781249999985
862,-19.120625000000043
863,-28.677500000000183
864,-34.049531250000086
865,-37.409531250000164
866,-19.37031250000001
867,-30.40078125000014
868,-26.983437500000004
869,-21.145000000000007
870,-44.42734375000004
871,-23.420312500000048
872,-21.62875000000009
873,-21.48484375000003
874,-28.346562500000097
875,-30.64125000000001
876,-32.48187500000012
877,-40.483750000000185
878,-25.680781250000056
879,-28.908281250000012
880,-33.431406250000144
881,-27.102031250000042
882,-11.603124999999963
883,-29.983281250000037
884,-29.565312499999983
885,-24.626718750000073
886,-11.45734374999998
887,-27.26703125
888,-37.23421875000002
889,-31.394375000000114
890,-42.333593750000006
891,-36.07312500000008
892,-36.55484375000006
893,-30.181406250000002
894,-27.59578125000002
895,-39.48125000000014
896,-26.414062500000007
897,-35.147656250000104
898,-16.911406250000002
899,-26.43937500000016
900,-37.16546875000001
901,-39.26828125000003
902,-27.22937500000014
903,-25.329687499999974
904,-32.90562500000005
905,-35.47906250000002
906,-30.968750000000107
907,-31.102343749999996
908,-39.78468749999997
909,-37.722812500000124
910,-32.4540625000001
911,-47.66421875000004
912,-34.76374999999999
913,-31.22531250000008
914,-29.36109375000007
915,-34.09062500000005
916,-37.13609375000012
917,-31.754531250000046
918,-35.3507812500001
919,-27.62625000000006
920,-25.154374999999995
921,-41.112187499999955
922,-22.51921875
923,-40.676562500000074
924,-28.424843750000015
925,-38.90453124999993
926,-31.638281250000084
927,-39.48640624999998
928,-24.021718749999977
929,-31.521875000000016
930,-37.03078124999997
931,-39.163125000000086
932,-40.06359374999996
933,-37.64671875000011
934,-39.34046875000002
935,-35.3525
936,-38.215624999999996
937,-32.27796875000001
938,-39.039531249999975
939,-28.346093750000023
940,-39.104218750000115
941,-33.47046875000001
942,-42.52453125
943,-41.32421874999999
944,-28.424843750000015
945,-32.99093750000005
946,-41.040937499999934
947,-34.64359374999998
948,-37.137031250000014
949,-35.226406250000025
950,-28.893125000000047
951,-40.78609375000014
952,-44.17749999999996
953,-33.817031250000014
954,-46.99906250000012
955,-40.85343749999999
956,-31.84218750000008
957,-30.646093750000038
958,-25.919531250000034
959,-35.128593750000014
960,-27.633593749999992
961,-40.84328125000014
962,-29.879218750000096
963,-38.75187500000004
964,-32.070625
965,-29.231562500000045
966,-28.82328125000003
967,-36.38531249999997
968,-32.08921875000011
969,-33.36625000000016
970,-36.513750000000044
971,-24.52156250000004
972,-28.12187499999999
973,-22.52890625000003
974,-17.386093749999983
975,-30.496718749999957
976,-32.860781250000095
977,-34.99812500000014
978,-34.14046875000002
979,-32.09343750000005
980,-38.31640625000029
981,-34.74390625000006
982,-47.4245312499999
983,-44.711250000000014
984,-35.60312500000014
985,-25.647656250000065
986,-38.051093750000064
987,-45.30406249999996
988,-35.431562500000105
989,-27.691093750000018
990,-28.878750000000018
991,-21.390937500000057
992,-20.781562500000053
993,-27.290312500000034
994,-36.329843750000045
995,-20.309843750000013
996,-29.402031250000114
997,-34.46937500000002
998,-22.20546875000006
999,-26.387343750000007
1000,-40.08171875000006
