Episode,AverageReward_IQL
245,-6.7992187500000005
246,-10.7403125
247,-7.897812500000002
248,-6.246874999999989
249,0.025624999999997837
250,-5.973593749999999
251,5.2215625
252,-13.813593750000013
253,-3.720937500000002
254,12.937968749999998
255,18.007343749999848
256,4.61765625
257,-8.713281249999987
258,-9.410156250000005
259,-5.021874999999998
260,-5.288124999999989
261,-22.164062499999986
262,-6.303593749999982
263,-20.76234375000001
264,-27.96359374999998
265,-4.536249999999999
266,-17.078125000000014
267,-10.125156250000005
268,19.991718750000043
269,-18.89796874999999
270,-7.254062499999967
271,-13.30796875
272,-1.6415624999999996
273,-15.094374999999989
274,-7.949218750000002
275,-2.320781249999999
276,-9.02390624999998
277,-15.655468749999965
278,-10.723749999999997
279,0.7746875000000082
280,-4.804062499999989
281,15.404062500000041
282,-2.2771874999999944
283,-14.611562500000007
284,-25.020625
285,-1.2814062500000025
286,11.609218749999984
287,-5.874218749999997
288,-17.245312499999986
289,-15.200312499999999
290,-23.428906250000008
291,-15.169843749999995
292,-7.810000000000011
293,1.3193749999999964
294,17.436249999999962
295,7.850625000000043
296,14.373437499999927
297,-14.930156249999998
298,-1.854531250000001
299,-1.4126562500000104
300,-24.8334375
301,2.7296875000000074
302,-4.357968749999983
303,-9.253281249999972
304,12.077499999999946
305,-18.654062500000027
306,-10.557499999999981
307,-21.281874999999975
308,-10.359062499999991
309,-10.226093749999992
310,15.144062499999986
311,-2.517343749999999
312,10.590781249999985
313,-2.611874999999991
314,-27.343750000000025
315,1.6468749999999925
316,-29.144687499999982
317,1.598125000000003
318,-5.309062500000004
319,7.79406249999999
320,10.57546875
321,3.846406250000009
322,-9.363124999999991
323,-9.104999999999997
324,-7.523281250000005
325,12.099374999999995
326,-3.5187499999999967
327,-15.349062499999986
328,-9.83000000000001
329,-0.03843749999999593
330,-5.432031249999994
331,-4.899218750000002
332,-1.4195312499999986
333,-12.294843750000005
334,0.6850000000000033
335,-8.319687499999995
336,3.9189062499999987
337,-3.6715625
338,-21.263281249999977
339,-3.796406250000015
340,-23.25734375000004
341,-15.352968750000015
342,16.066562500000003
343,13.342968750000038
344,-11.8684375
345,-21.696875000000006
346,-9.645937500000004
347,-9.213281249999987
348,-16.407500000000013
349,2.43
350,0.4532812499999817
351,-8.573906249999999
352,-24.161093749999996
353,-19.3846875
354,-10.495000000000006
355,11.279687499999811
356,-9.69562499999999
357,-28.079843750000006
358,-13.279218750000002
359,-9.296406249999992
360,-4.739375000000002
361,4.84703124999995
362,16.290468750000013
363,-15.301406250000012
364,12.81718750000003
365,3.58421875000004
366,-17.787499999999994
367,1.4543750000000146
368,1.58203125
369,5.613593750000037
370,10.764843749999995
371,-7.351718749999995
372,-16.87890625000001
373,1.6253125000000457
374,1.5301562500000188
375,-12.827500000000011
376,0.17484374999999755
377,0.7264062500000033
378,-10.296093750000006
379,0.8085937499999921
380,-10.765468749999998
381,2.905625000000006
382,17.207187500000007
383,-14.678906250000008
384,-18.045625000000005
385,-1.3149999999999962
386,14.922656249999978
387,-3.4729687499999793
388,18.084999999999827
389,14.357656249999959
390,5.424687500000012
391,-27.683593750000004
392,-2.925937500000014
393,6.384843750000012
394,0.6387500000000069
395,-1.3448437500000034
396,6.8956250000000034
397,-19.24968750000001
398,-2.682656249999994
399,5.07671874999993
400,-13.215937500000013
401,25.635937500000008
402,-24.190312499999983
403,-3.6162500000000004
404,31.28437499999993
405,-8.749843750000004
406,-18.431718749999984
407,-2.786406249999995
408,-16.61484374999999
409,-15.311562499999992
410,-6.518281249999995
411,-23.080312500000005
412,-16.687187500000004
413,-6.279062499999998
414,1.8739062500000079
415,-14.061718749999994
416,14.02249999999972
417,-2.8876562499999987
418,-16.58374999999997
419,23.847968749999897
420,12.479375000000012
421,-14.817968749999995
422,-3.7823437499999923
423,-5.486718749999993
424,-13.672812499999994
425,3.308437500000022
426,-8.367812500000012
427,-0.2514062499999942
428,-12.286562499999995
429,-13.13765624999999
430,14.69156249999996
431,5.562656250000038
432,-15.148593750000014
433,-2.1085937499999763
434,16.8937499999998
435,-7.3474999999999975
436,3.047343750000039
437,-0.7315625000000021
438,-12.395468749999996
439,-1.7848437500000005
440,-0.5860937499999883
441,-13.00671874999998
442,-8.92703124999999
443,-16.23531249999999
444,-1.3178125000000007
445,-2.4106249999999965
446,-16.345312500000002
447,-14.949687500000008
448,-10.114062500000001
449,1.5751562500000096
450,-20.577656250000008
451,-3.384999999999995
452,-0.277968749999999
453,-1.630312500000001
454,4.701406249999994
455,-3.624375000000014
456,-2.3514062499999953
457,-16.34484375
458,-21.264218750000012
459,-6.407656250000004
460,-0.5626562500000062
461,-14.718593749999984
462,-10.496562499999998
463,1.0540625000000008
464,-14.439999999999953
465,-7.74046874999999
466,-28.78515625000006
467,4.667343750000004
468,-15.251718749999998
469,-8.748593749999998
470,-29.848593749999992
471,-8.007343750000002
472,-19.29625000000004
473,-5.797656249999981
474,-5.529843750000006
475,5.058125000000061
476,-13.138125000000013
477,7.621093749999973
478,4.424687500000034
479,-11.583906249999977
480,-20.35890625
481,-12.08796874999998
482,-2.562343749999999
483,-18.949531250000007
484,-4.830937499999979
485,-1.7871875000000021
486,-14.756093749999987
487,4.28171874999999
488,7.894218750000008
489,23.491718749999936
490,-0.11968749999999231
491,-0.9856249999999919
492,-15.491406250000008
493,-18.955000000000002
494,-24.397187499999987
495,11.239531249999995
496,-1.4578125000000028
497,14.991874999999867
498,-4.577656250000004
499,-10.987031249999994
500,-14.271249999999979
501,5.005000000000021
502,-10.613750000000005
503,-1.6014062499999997
504,-2.370000000000003
505,-15.393593750000004
506,-6.904531249999977
507,-10.763125000000002
508,-11.922187499999993
509,-4.977968749999994
510,-5.374375000000002
511,-9.705468749999987
512,-3.218437500000008
513,-5.296562499999994
514,18.309375000000006
515,-7.495625000000003
516,-5.380781249999985
517,19.711874999999992
518,-6.84765624999998
519,-13.927031249999986
520,7.918593749999969
521,-24.529531249999987
522,-7.127343749999995
523,16.394687499999986
524,-3.0128124999999955
525,-17.51687500000001
526,-15.545937500000019
527,-4.5724999999999945
528,-1.2834375000000025
529,4.052812500000003
530,8.543750000000033
531,12.717343749999925
532,9.667343750000041
533,-14.037031249999998
534,-0.7359374999999964
535,10.636406249999965
536,-0.20593749999999922
537,22.129062499999748
538,13.333749999999963
539,-8.626093749999987
540,11.043124999999991
541,17.400468749999877
542,8.29125000000007
543,5.486562500000018
544,-1.2957812500000052
545,-4.757187499999993
546,-15.537031249999997
547,11.10437499999998
548,29.239687499999857
549,0.6085937499999976
550,9.646093749999997
551,18.931093749999917
552,-4.893750000000001
553,8.660781250000014
554,36.734062499999816
555,23.942656249999843
556,15.248281249999936
557,-21.642343749999988
558,-12.235156249999996
559,-30.683593749999975
560,1.3842187499999896
561,-18.771875000000037
562,-19.818124999999984
563,-14.331874999999998
564,3.892656249999988
565,-2.928281250000004
566,3.999218750000043
567,-21.026093750000005
568,13.126718750000036
569,-27.600937499999993
570,2.835312500000021
571,-5.474218749999997
572,-12.696406249999988
573,3.8795312499999923
574,-15.240468750000003
575,-9.419843750000004
576,-1.6814062499999858
577,8.080937499999981
578,9.592343749999998
579,-16.568906249999998
580,-4.823125000000001
581,18.775312499999988
582,-18.4646875
583,-8.087187499999997
584,9.229218749999957
585,0.8606250000000041
586,-2.1012499999999914
587,4.748437500000036
588,4.902500000000024
589,5.570937500000041
590,-1.2143750000000033
591,-15.54375
592,-2.063749999999995
593,10.194843750000011
594,11.901093750000014
595,-19.063437499999967
596,-8.826406249999993
597,-3.6134375000000007
598,-4.511249999999996
599,-3.631093749999991
600,19.035781250000017
601,-10.570781250000016
602,11.478906250000001
603,-17.39718749999999
604,26.311093749999834
605,2.367812500000035
606,6.9846875
607,24.265937499999918
608,-10.683906250000007
609,14.559687499999985
610,3.575312500000023
611,-1.5089062499999815
612,11.374062500000004
613,-21.441875000000007
614,-4.497968749999997
615,14.123906250000001
616,-2.3498437499999905
617,6.332656250000013
618,-19.630468750000002
619,-13.665312499999988
620,15.678281250000014
621,-10.182031249999996
622,-19.6746875
623,-1.0270312499999983
624,25.514374999999948
625,5.746406250000012
626,8.700468750000026
627,-11.405781250000015
628,7.608125000000014
629,-0.7649999999999939
630,13.050312499999908
631,8.223281250000019
632,-15.170156250000003
633,12.193749999999882
634,17.060625000000005
635,-1.9396875000000013
636,14.167500000000006
637,-5.197499999999998
638,-0.10359374999998938
639,19.06671874999984
640,11.03156249999995
641,7.307343750000001
642,5.346718750000038
643,-14.655000000000005
644,9.358437499999972
645,3.02359375000001
646,5.22546875000002
647,5.099843750000005
648,16.121562499999992
649,3.115468750000016
650,15.844687499999807
651,23.460781249999947
652,-6.4837499999999855
653,1.8821875000000117
654,-10.726406249999998
655,15.13312499999999
656,-5.359531249999971
657,-9.987656249999992
658,-3.5957812500000057
659,10.607812499999765
660,6.079374999999963
661,5.7687500000000105
662,-16.61859375
663,34.57812499999972
664,-18.986562499999994
665,7.66906250000001
666,28.191562499999886
667,-19.140312500000004
668,0.47406250000000494
669,-9.506875000000003
670,-1.5404687499999883
671,-14.442812499999986
672,-4.5014062500000085
673,17.6056249999999
674,-9.591250000000008
675,30.504062499999893
676,10.672031249999943
677,13.161562500000041
678,-7.31265624999999
679,-6.027656250000012
680,3.0749999999999957
681,1.1515625000000205
682,7.357968750000046
683,-2.5499999999999967
684,-5.720156250000001
685,6.985624999999984
686,-1.0303124999999567
687,-16.42218750000001
688,9.741406249999974
689,-13.607812500000009
690,8.914687500000005
691,-29.520625000000017
692,1.4896874999999972
693,17.614999999999892
694,-14.927187500000002
695,-12.259999999999978
696,4.730312500000014
697,5.839375000000053
698,0.47843749999999485
699,-21.624062500000015
700,2.213281250000008
701,-11.681718750000002
702,-4.699062499999989
703,20.230312499999922
704,18.780624999999876
705,0.5610937500000098
706,21.11390624999991
707,21.0403124999999
708,-12.426718750000036
709,-11.106406249999996
710,2.7028125000000065
711,-13.290156249999994
712,-13.208125000000008
713,3.604218750000054
714,-9.457812499999989
715,1.743593750000013
716,14.339531249999926
717,5.833750000000031
718,7.908437500000018
719,-1.1789062499999912
720,-2.1404687499999144
721,-1.0289062500000126
722,26.782031249999818
723,28.492031249999744
724,9.302031250000047
725,0.22218750000000795
726,1.3396875000000323
727,32.50796874999988
728,-3.7935937499999843
729,17.00453125
730,15.317656250000024
731,25.012343749999896
732,10.03625000000001
733,-8.234687500000001
734,-4.866406249999993
735,-12.66281249999998
736,9.143593749999907
737,20.607343749999913
738,-0.8845312500000037
739,-3.3643750000000017
740,3.535156249999986
741,-10.229843749999999
742,-2.374843750000009
743,-7.807812499999995
744,-21.590624999999992
745,-11.18953125
746,-2.0149999999999992
747,-30.027031249999965
748,11.039374999999966
749,-18.308437499999997
750,-10.635156249999993
751,-3.839531250000007
752,4.554218750000051
753,-10.507968749999998
754,-10.75515625
755,21.682968749999958
756,4.145468750000027
757,-15.264062499999952
758,4.6493749999998935
759,6.731874999999887
760,7.973124999999952
761,-10.47859374999995
762,-5.04484374999998
763,5.425000000000045
764,-2.788750000000004
765,14.606093749999982
766,15.08921875000003
767,10.650468750000046
768,-7.578281249999981
769,-0.22093750000001913
770,24.6153124999999
771,20.380937499999874
772,3.310781249999997
773,5.937656250000026
774,17.920156249999817
775,17.952343750000054
776,7.257812500000002
777,1.9718750000000058
778,-11.827343749999986
779,-4.408906249999986
780,17.47187499999993
781,26.917656249999933
782,28.741718749999762
783,36.13859374999978
784,12.282187499999925
785,-1.4053124999999473
786,25.61656249999984
787,11.328750000000014
788,-6.283906250000003
789,-7.316562500000002
790,8.92749999999996
791,15.471718750000019
792,4.395781250000019
793,24.480468749999854
794,-11.117031249999984
795,36.638437499999746
796,7.108437500000058
797,20.467031249999863
798,15.769218749999862
799,18.192499999999743
800,-26.917500000000015
801,-2.367499999999963
802,18.43624999999989
803,16.262968749999967
804,5.689687500000062
805,14.610312499999765
806,11.559218750000015
807,2.3193749999999578
808,25.530156249999717
809,8.485625000000015
810,10.641718750000015
811,7.4760937499999685
812,25.15968749999997
813,4.719687500000021
814,29.840937499999907
815,16.9362499999999
816,9.928124999999925
817,12.047187499999835
818,5.154062500000023
819,1.9989062499999959
820,9.444843750000006
821,14.517968749999925
822,3.3135937500000456
823,26.232187499999814
824,0.48703125000002695
825,10.716406249999837
826,0.8357812500000745
827,11.982031250000004
828,6.422031250000009
829,6.352656250000002
830,17.50656249999985
831,14.448906250000046
832,9.44343749999999
833,3.7428125000000643
834,13.074843749999973
835,8.205781250000035
836,20.989062499999935
837,7.951562500000053
838,17.40703124999982
839,0.7493750000000303
840,3.4806249999999936
841,-3.8832812499999996
842,18.454999999999952
843,16.012187499999992
844,-1.6859374999999925
845,3.965781250000028
846,9.977968750000024
847,14.902031249999997
848,32.372812499999874
849,7.72031250000004
850,5.247812500000013
851,16.239218749999996
852,2.4909375000000114
853,-22.857031250000084
854,27.3989062499999
855,-1.0237499999999924
856,3.603593750000013
857,1.8221875000000123
858,13.778125000000003
859,18.466406249999974
860,20.646406249999817
861,5.623593750000023
862,39.006406249999905
863,11.255468749999839
864,21.58046874999999
865,21.991406249999827
866,12.098281249999983
867,6.760468749999957
868,-7.514999999999978
869,-4.021406249999994
870,13.45015624999981
871,17.256718749999788
872,-14.247968750000002
873,8.145625000000045
874,-5.4012499999999966
875,16.10218749999996
876,2.9807812500000255
877,8.897812500000017
878,-0.7385937499999857
879,30.524999999999945
880,-2.358749999999936
881,6.342343750000032
882,0.9746875000000284
883,6.002187500000027
884,0.25468749999998797
885,17.337187499999658
886,-0.8396874999999994
887,3.7096875000000407
888,2.325937500000009
889,26.5995312499999
890,20.229218749999745
891,-9.304687499999988
892,3.5000000000000346
893,7.238437500000004
894,-14.37015624999998
895,16.77359374999992
896,17.943906249999973
897,19.725624999999898
898,-3.5173437500000095
899,-1.5303124999999946
900,4.492968750000023
901,8.188906250000025
902,2.5906250000000655
903,-2.252968749999969
904,-6.2534375
905,-9.320156249999995
906,10.002500000000019
907,5.176562499999995
908,18.84312500000001
909,32.69359374999981
910,20.822812499999916
911,7.870468750000043
912,6.377656249999958
913,21.98015624999991
914,8.906250000000005
915,9.685937499999968
916,14.889374999999859
917,-0.6834374999999967
918,10.163281250000004
919,-9.643906249999995
920,5.794687499999995
921,12.240468749999978
922,20.395312499999907
923,0.3093750000000219
924,3.121093750000004
925,14.059218750000014
926,0.5476562499999656
927,7.10546874999997
928,-2.35671875
929,4.5284374999999955
930,17.385781249999727
931,45.34593749999987
932,-17.853749999999994
933,12.17140624999986
934,-12.104218749999987
935,21.56421874999998
936,17.614687499999857
937,0.2626562500000173
938,14.738593749999904
939,0.2607812500000061
940,-18.542031250000008
941,4.642968750000002
942,22.285156249999844
943,25.315624999999702
944,4.662031250000063
945,4.2254687500000125
946,20.2582812499999
947,-4.947656249999992
948,17.40890624999982
949,16.48953124999988
950,35.47953124999981
951,2.3931249999999955
952,13.703124999999831
953,1.083593750000012
954,12.413281249999967
955,-8.076718749999971
956,11.303437499999824
957,1.066562500000041
958,4.9987500000000145
959,4.832343750000024
960,11.529843750000014
961,-6.180625
962,13.55109374999998
963,-8.797499999999994
964,17.96562499999985
965,-1.6165624999999755
966,4.48671875000005
967,2.9895312500000033
968,-21.1525
969,9.52687499999996
970,27.072343749999963
971,10.175468749999867
972,10.278906249999975
973,-0.24109374999994856
974,19.295312499999834
975,-7.798749999999975
976,24.061406249999866
977,10.449687500000058
978,-2.794531249999984
979,-6.362031249999971
980,21.502656249999884
981,33.883437499999836
982,4.027968750000038
983,3.7748437500000174
984,5.004218750000002
985,-7.208281249999958
986,12.85140624999977
987,16.731249999999733
988,19.824062499999766
989,18.762968749999803
990,-7.224687500000001
991,-3.0865624999999905
992,-0.4531250000000066
993,13.460937499999986
994,4.873750000000052
995,-4.054374999999994
996,18.494218749999785
997,14.930156250000026
998,23.593593749999652
999,2.3321875000000074
1000,-2.383593749999998
