Episode,AverageReward_IQL
244,-13.018124999999994
245,-14.685625
246,4.773125000000005
247,0.7785937500000102
248,-12.362656250000002
249,-19.67046875000001
250,-12.439062500000002
251,4.507499999999999
252,8.455781250000028
253,5.192812500000038
254,-1.88718750000001
255,6.772343749999989
256,4.640312499999994
257,0.3892187500000137
258,-11.154843750000001
259,-5.3809374999999955
260,4.715312499999999
261,-6.2087499999999824
262,-7.097187499999988
263,-4.649843750000003
264,-5.566874999999991
265,-0.9459374999999961
266,-8.055937499999997
267,-15.06125
268,-4.274062500000004
269,-11.749062499999992
270,-4.816093749999951
271,-16.648281249999997
272,-8.965624999999996
273,-18.544062499999995
274,-5.182343749999995
275,-11.19828125000001
276,-14.641874999999967
277,-15.372812500000006
278,1.5300000000000489
279,-14.075781249999995
280,-8.551093749999994
281,-16.225781249999997
282,-7.140781249999991
283,4.3454687499999975
284,-4.480156249999994
285,0.2524999999999997
286,5.842031250000009
287,-0.5814062499999885
288,-7.651249999999991
289,0.9934375000000034
290,-0.34296874999999366
291,5.315624999999989
292,0.7110937500000142
293,-1.4771875000000045
294,-15.051406249999982
295,5.549218750000001
296,-14.665000000000017
297,11.902187499999993
298,-12.737343749999997
299,0.1498437500000033
300,7.124687499999995
301,26.119218749999984
302,-13.58875000000003
303,-1.704687500000027
304,-15.234374999999975
305,-18.173125000000002
306,-18.478437499999988
307,3.870781249999957
308,11.509687500000028
309,-17.879687499999992
310,-6.731875000000002
311,-18.58578125000001
312,-0.6671874999999928
313,10.020468750000019
314,-5.135781250000008
315,-8.226562500000014
316,-6.859687499999972
317,-12.413593749999983
318,5.57515624999996
319,-8.185624999999987
320,-0.6417187500000229
321,0.7965624999999978
322,-32.84578125000011
323,4.320468750000018
324,-15.711406250000007
325,12.419374999999958
326,-21.28140625
327,-2.1145312500000073
328,-5.8878124999999955
329,-0.8282812499999981
330,27.479218749999973
331,-14.589531250000018
332,0.6779687500000032
333,-19.894843750000007
334,-0.9346874999999957
335,-9.797343750000001
336,-19.838906249999983
337,-12.36828124999997
338,-16.709999999999994
339,1.4995312499999935
340,3.693593750000027
341,0.535781250000008
342,0.7085937500000011
343,-13.739999999999984
344,13.788125000000061
345,-6.524687500000005
346,-5.120781250000001
347,-11.683906249999989
348,2.909218750000012
349,-18.128906249999996
350,-4.767812499999999
351,-15.341875000000014
352,-9.514375000000014
353,-12.937187499999995
354,-13.618281250000006
355,-4.314062499999994
356,-10.903593749999997
357,-4.844531249999993
358,-17.68890625
359,-8.123437500000007
360,-20.674687499999994
361,-2.383593750000001
362,-7.650781249999978
363,-8.476093749999984
364,-3.729999999999986
365,-13.726874999999996
366,-7.669374999999973
367,-26.373437500000072
368,-9.031406250000005
369,12.334999999999908
370,3.352656250000016
371,-0.9523437499999965
372,-8.822187499999991
373,-7.8574999999999955
374,20.958281249999846
375,-13.635312499999994
376,-33.414218750000025
377,-4.788125000000004
378,-16.50375000000001
379,-6.517656249999966
380,-5.099687499999992
381,-18.328125000000025
382,-25.897656250000004
383,3.105468749999996
384,-16.659843749999993
385,-17.307656249999994
386,-13.153906249999988
387,-19.646718749999994
388,3.6045312500000426
389,-3.179218749999986
