Episode,AverageReward_IQL
1,-15.999999999999998
2,-5.9999999999999725
3,-13.99999999999998
4,-12.000000000000028
5,-6.000000000000085
6,-7.999999999999974
7,-20.000000000000014
8,-11.999999999999986
9,-6.0000000000000755
10,-20.000000000000014
11,-20.000000000000014
12,-20.000000000000014
13,-14.0
14,10.000000000000055
15,-9.999999999999979
16,-6.000000000000088
17,-3.552713678800501e-14
18,-2.000000000000085
19,-7.999999999999987
20,1.9999999999999603
21,-5.999999999999967
22,-17.999999999999996
23,-20.000000000000014
24,-12.000000000000028
25,5.999999999999919
26,-15.999999999999998
27,-20.000000000000014
28,-15.99999999999998
29,8.289665250534503e-15
30,3.789561257387201e-14
31,-4.000000000000087
32,-20.000000000000014
33,5.999999999999896
34,-8.000000000000105
35,-9.999999999999979
36,1.9999999999999527
37,-20.000000000000014
38,-20.000000000000014
39,-9.999999999999972
40,-2.0000000000000884
41,-10.000000000000012
42,-10.000000000000014
43,-8.000000000000002
44,-17.999999999999996
45,-10.000000000000009
46,3.9999999999999356
47,13.999999999999835
48,-5.9999999999999645
49,7.999999999999936
50,-14.0
51,-8.000000000000048
52,-13.99999999999998
53,-4.000000000000054
54,-17.999999999999996
55,9.999999999999906
56,-20.000000000000014
57,5.999999999999905
58,-5.999999999999962
59,-11.99999999999998
60,-7.9999999999999885
61,-8.763360407707903e-14
62,-15.999999999999998
63,-3.999999999999984
64,-12.000000000000028
65,-20.000000000000014
66,-1.9999999999999882
67,-2.000000000000059
68,0.0
69,-1.1309471877514928e-13
70,18.000000000000007
71,-20.000000000000014
72,-2.0000000000000817
73,-15.999999999999998
74,12.000000000000005
75,-2.823667225963315e-14
76,17.99999999999993
77,-9.999999999999972
78,-11.99999999999998
79,18.000000000000107
80,-9.999999999999988
81,11.999999999999936
82,-4.000000000000082
83,-5.999999999999983
84,-1.9999999999999705
85,-20.000000000000014
86,-16.0
87,-2.000000000000012
88,-5.999999999999996
89,5.999999999999914
90,-6.000000000000086
91,34.00000000000025
92,7.999999999999858
93,3.999999999999936
94,18.000000000000174
95,22.000000000000323
96,9.999999999999915
97,-12.000000000000007
98,-17.99999999999999
99,-5.999999999999978
100,-11.999999999999986
101,-9.999999999999984
102,34.00000000000013
103,1.999999999999939
104,19.999999999999805
105,9.999999999999943
106,1.9999999999999254
107,-9.237055564881302e-14
108,30.000000000000266
109,-11.999999999999977
110,1.999999999999936
111,-7.999999999999964
112,-1.9999999999999893
113,5.999999999999918
114,-15.99999999999998
115,1.999999999999913
116,-7.342274936187702e-14
117,20.000000000000085
118,-6.039613253960852e-14
119,-8.00000000000005
120,24.000000000000018
121,-7.342274936187702e-14
122,9.99999999999992
123,17.999999999999844
124,-6.000000000000102
125,-1.1783167034688327e-13
126,40.00000000000027
127,74.00000000000021
128,-8.000000000000016
129,36.0000000000003
130,-17.999999999999996
131,5.999999999999905
132,-14.000000000000002
133,-3.375077994860476e-14
134,-10.000000000000066
135,-6.631732200427602e-14
136,11.99999999999988
137,35.999999999999986
138,5.99999999999991
139,-17.999999999999996
140,23.999999999999876
141,-20.000000000000014
142,-18.0
143,58.00000000000003
144,30.00000000000019
145,50.00000000000011
146,76.0000000000001
147,-2.000000000000084
148,34.00000000000006
149,-15.999999999999998
150,60.00000000000029
151,1.6579330501069005e-14
152,-2.0000000000000715
153,-15.999999999999986
154,21.99999999999986
155,15.999999999999915
156,-3.999999999999988
157,7.9999999999999325
158,24.00000000000014
159,2.000000000000042
160,20.000000000000167
161,24.000000000000057
162,11.99999999999982
163,-11.999999999999991
164,21.999999999999968
165,5.99999999999995
166,-3.99999999999998
167,-2.0000000000000306
168,33.99999999999974
169,-14.0
170,-4.707345624410664e-14
171,7.999999999999846
172,62.000000000000114
173,13.999999999999865
174,-13.999999999999966
175,7.999999999999926
176,-13.999999999999964
177,23.999999999999897
178,39.999999999999794
179,86.00000000000051
180,68.00000000000016
181,-15.999999999999998
182,28.00000000000026
183,-9.999999999999986
184,-13.99999999999998
185,54.000000000000256
186,-18.0
187,-2.0000000000000053
188,-3.9999999999999765
189,-5.999999999999985
190,-14.000000000000005
191,-3.552713678800501e-14
192,5.999999999999928
193,-3.999999999999958
194,-20.000000000000014
195,35.999999999999964
196,-20.000000000000014
197,11.99999999999998
198,-5.999999999999972
199,52.00000000000014
200,17.999999999999847
201,-13.999999999999998
202,-9.999999999999968
203,13.999999999999858
204,-17.999999999999996
205,-7.756758198714427e-14
206,-2.0000000000000004
207,33.99999999999986
208,21.9999999999998
209,15.999999999999913
210,21.99999999999981
211,84.0000000000009
212,5.9999999999999325
213,-1.9999999999999833
214,86.00000000000027
215,31.999999999999897
216,-1.0317672642183122e-13
217,82.00000000000001
218,15.999999999999845
219,13.999999999999893
220,-7.999999999999967
221,-6.000000000000007
222,90.00000000000058
223,17.99999999999988
224,40.000000000000135
225,-3.999999999999987
226,7.999999999999981
227,-20.000000000000014
228,-5.999999999999971
229,-9.999999999999973
230,-13.999999999999945
231,-2.0000000000000635
232,1.9999999999999407
233,-8.000000000000012
234,-1.9999999999999627
235,26.00000000000008
236,15.99999999999983
237,-7.999999999999972
238,36.00000000000012
239,5.9999999999999565
240,22.000000000000124
241,21.999999999999904
242,-1.9999999999999982
243,-1.9999999999999656
244,7.999999999999922
245,-8.000000000000007
246,18.000000000000355
247,-8.408089039827853e-14
248,4.000000000000014
249,-9.999999999999977
250,2.0000000000000324
251,-12.00000000000003
252,-20.000000000000014
253,-6.00000000000006
254,-6.000000000000047
255,42.00000000000003
256,50.00000000000015
257,54.00000000000031
258,-7.999999999999975
259,1.9999999999999172
260,56.00000000000025
261,14.000000000000016
262,-1.99999999999999
263,27.999999999999886
264,21.999999999999833
265,3.9999999999999427
266,52.00000000000012
267,-8.000000000000057
268,11.999999999999963
269,11.999999999999956
270,-13.999999999999984
271,25.999999999999925
272,64.00000000000027
273,-4.000000000000003
274,41.999999999999766
