Episode,AverageReward_IQL
245,4.319687500000011
246,-3.202187499999984
247,6.515
248,-1.2537500000000092
249,-0.29359374999998594
250,-8.428593750000006
251,-7.324999999999997
252,-13.310156249999993
253,-11.384062499999995
254,27.43953125000004
255,-0.9806250000000121
256,-2.1435937499999933
257,-6.745624999999995
258,9.180312499999985
259,6.782656249999976
260,13.043281249999891
261,-1.339218750000001
262,-10.508593749999998
263,-8.479999999999992
264,-10.50406249999999
265,5.068437500000038
266,-10.825
267,-16.023125000000007
268,4.695468749999982
269,-1.6368749999999959
270,14.10593750000004
271,-1.3331249999999981
272,-5.934218750000003
273,-1.4940624999999998
274,-15.04421875
275,-4.120781249999997
276,9.832187500000044
277,-0.4879687499999564
278,14.890312499999968
279,-3.95249999999998
280,15.083281249999827
281,10.289375000000009
282,-8.587187499999999
283,-0.5028125000000018
284,-22.92406249999999
285,28.070781249999893
286,35.69296875
287,-6.976093749999991
288,25.32359374999993
289,6.510000000000007
290,-19.39921875000003
291,-2.1254687499999956
292,2.117343750000007
293,14.257499999999979
294,32.27406249999992
295,7.817500000000039
296,5.525156250000062
297,-4.442343750000006
298,-6.463750000000003
299,-13.08796875
300,14.62906249999995
301,24.501249999999974
302,-17.820624999999954
303,1.3096875000000212
304,16.090312500000007
305,7.042812499999983
306,-7.8053124999999834
307,-3.9456249999999864
308,-9.976562499999998
309,-11.054375000000006
310,-4.17703125
311,-3.8178124999999707
312,10.657968750000046
313,2.7100000000000195
314,11.347656250000044
315,28.390468750000004
316,8.490937500000053
317,1.22109375000001
318,-5.1612499999999955
319,25.400156250000006
320,-10.55828124999997
321,-8.020781250000008
322,9.241562499999874
323,-5.575000000000005
324,-11.73812499999998
325,12.163593749999972
326,-5.836874999999977
327,-1.3965625000000004
328,22.170312499999973
329,18.16593750000001
330,7.602343750000019
331,0.5956250000000073
332,-7.209531249999991
333,17.144687500000007
334,5.204218750000002
335,20.272343750000015
336,26.889687499999972
337,13.040312500000002
338,-0.7749999999999919
339,-1.8337499999999998
340,10.17484374999995
341,3.281406250000024
342,15.672031250000007
343,23.93968749999973
344,9.390468749999952
345,3.1182812500000088
346,-5.317499999999992
347,1.8950000000000742
348,2.1107812500000187
349,0.995468750000003
350,13.389843749999851
351,-1.5587499999999959
352,23.586874999999786
353,-2.1093750000000067
354,13.000781249999905
355,3.674218750000047
356,8.412968750000067
357,2.9475000000000304
358,-20.721249999999994
359,0.1956250000000039
360,7.153750000000015
361,3.1085937500000047
362,17.8048437499999
363,8.259999999999943
364,2.9534375000000077
365,11.808124999999833
366,20.851562499999957
367,-0.10687500000001107
368,32.805468749999655
369,5.972031249999943
370,6.441250000000066
371,13.974062499999885
372,-25.125625000000014
373,5.9862500000000045
374,21.297499999999882
375,1.3267187500000113
376,12.01296875000001
377,16.640468749999872
378,-8.584374999999994
379,3.250156250000003
380,11.833593749999919
381,5.954531250000015
382,1.5937500000000013
383,5.947031249999862
384,4.364687500000016
385,7.321718750000025
386,20.99546874999996
387,11.332812500000006
388,-2.34921875000007
389,16.190156249999976
390,-0.20249999999997373
391,-9.15015625
392,2.2707812500000233
393,-5.613593749999996
394,-5.400156250000003
395,9.020781249999986
396,24.59078124999994
397,-19.5696875
398,-23.073125
399,3.983906250000039
400,-3.446249999999989
401,27.971562499999976
402,-18.752031249999963
403,8.33703125
404,13.856406250000024
405,-10.076875
406,-18.73140624999998
407,7.748593750000011
408,1.7523437500000243
409,-18.281250000000025
410,18.162812499999884
411,4.315156250000007
412,9.230624999999904
413,29.2198437499998
414,13.806093750000004
415,-11.412187499999977
416,20.416406249999905
417,4.331562500000043
418,14.656406249999836
419,16.94546874999975
420,11.021093750000013
421,4.798750000000016
422,-1.6749999999999967
423,5.100468749999983
424,3.2531250000000074
425,18.886249999999915
426,17.300781249999982
427,9.340937500000008
428,21.666562499999824
429,17.396562499999977
430,-13.437187500000007
431,-10.977343749999978
432,17.31015624999992
433,-2.0759374999999847
434,11.847031250000043
435,20.78265624999965
436,8.854374999999992
437,-1.396249999999995
438,-13.944374999999981
439,-1.5204687500000023
440,6.340625000000004
441,11.701249999999934
442,4.138593750000045
443,10.309375000000044
444,-8.635468749999989
445,7.093593750000024
446,2.777500000000031
447,6.729218749999982
448,1.1217187500000405
449,-0.6464062500000222
450,-2.658281249999968
451,22.88765624999983
452,17.056093750000006
453,2.780000000000005
454,13.32734374999997
455,4.34156250000001
456,2.484999999999996
457,-3.612968749999989
458,-7.211718749999987
459,9.788281250000011
460,31.5228124999999
461,5.355937500000005
462,-0.8340625000000045
463,-8.729375
464,-7.404062499999996
465,-0.12312499999994145
466,-12.306249999999975
467,-3.2581249999999846
468,7.707812500000022
469,-0.8578124999999324
470,-4.208437499999982
471,-20.005625000000006
472,-11.06218749999999
473,13.374531249999752
474,32.426249999999925
475,-11.28828124999999
476,19.10765624999998
477,12.685937499999909
478,5.385625000000012
479,-6.270468750000034
480,3.9667187500000063
481,14.235156249999942
482,11.951875000000015
483,13.741718750000004
484,16.729531249999948
485,-5.390937499999972
486,4.939687500000048
487,8.419687499999995
488,22.317187499999985
489,26.005624999999927
490,11.226718749999902
491,21.359531249999943
492,33.07703124999987
493,2.106093750000006
494,1.5746874999999978
495,2.228750000000003
496,6.2957812500000045
497,7.799062500000004
498,10.631250000000017
499,16.459687499999905
500,7.572031250000051
501,1.9632812500000045
502,11.19296875000006
503,-13.019843749999977
504,-4.569062499999998
505,6.955312499999779
506,9.507500000000059
507,6.422031250000039
508,15.801874999999825
509,9.73609375000001
510,-4.794999999999999
511,-3.1235937499999973
512,19.244062499999902
513,17.19499999999997
514,25.57031249999998
515,13.046406249999835
516,32.89562499999999
517,-0.10062499999994803
518,-0.28984374999999846
519,-0.2685937499999472
520,21.870312499999976
521,17.70656249999985
522,18.372812499999828
523,21.688281249999726
524,0.11234375000001376
525,9.632187500000052
526,11.407031249999932
527,39.86546874999994
528,13.417187500000043
529,10.718124999999972
530,17.25609374999989
531,-13.666093750000003
532,-8.543437499999976
533,19.191249999999865
534,7.6173437500000265
535,18.30281249999972
536,20.81453124999979
537,9.200312499999809
538,28.539999999999935
539,20.749062499999823
540,6.691249999999877
541,21.354062499999905
542,10.863437499999712
543,5.516718750000001
544,-8.498593749999992
545,0.7662500000000046
546,1.4681249999999901
547,0.7068749999999405
548,13.099999999999966
549,8.783906249999974
550,8.319062500000008
551,2.663281250000041
552,12.686875000000043
553,4.25406250000004
554,11.589218750000018
555,10.30515624999998
556,14.59375000000001
557,-11.693906249999996
558,13.178437500000001
559,-0.5407812500000037
560,21.8953124999997
561,-8.888281249999947
562,-10.86906250000001
563,20.476249999999865
564,19.915468749999857
565,16.06187499999977
566,19.89249999999984
567,11.572187499999872
568,18.056093750000002
569,3.8354687500000355
570,13.389843750000011
571,16.327500000000015
572,-0.42718749999997696
573,-2.548750000000018
574,7.897031250000047
575,-10.757187499999983
576,16.1339062499999
577,8.762968749999848
578,13.75281249999985
579,1.5585937500000209
580,9.100937499999974
581,23.425156249999723
582,-6.042343750000011
583,-6.504062499999997
584,29.922187499999897
585,26.078281249999943
586,-4.036249999999989
587,-13.502968750000008
588,5.66656250000003
589,22.282343749999715
590,16.86546874999969
591,3.2712499999999554
592,10.615468750000014
593,10.810000000000004
594,17.67984374999971
595,-7.181874999999975
596,-3.3501562499999915
597,16.622031249999882
598,49.945937499999886
599,16.56859374999989
600,20.65406249999973
601,25.98546874999979
602,25.166718749999863
603,20.13734374999967
604,16.96921874999974
605,25.044531249999896
606,18.892343749999963
607,23.542812499999812
608,-10.13609374999996
609,28.44828124999989
610,14.726249999999764
611,5.472500000000059
612,11.325937499999903
613,34.240156249999906
614,17.7974999999999
615,8.375781249999976
616,-7.2782812500000045
617,10.745781250000022
618,3.236406250000026
619,4.1465625000000195
620,-1.377343749999949
621,25.881562499999923
622,6.337968750000018
623,17.415468749999807
624,4.637343750000022
625,31.957812499999903
626,29.595624999999764
627,2.9212500000000357
628,0.9395312500000028
629,12.09031249999988
630,18.82249999999968
631,36.45374999999973
632,-7.417812499999981
633,-1.0640624999999873
634,6.501718750000015
635,10.625312500000033
636,5.2556249999999745
637,31.186249999999692
638,14.372968749999874
639,11.585468749999997
640,21.106562499999807
641,34.13171874999986
642,16.610937499999952
643,2.152968749999962
644,16.330468750000026
645,37.14249999999976
646,15.88078125000001
647,8.403125000000033
648,18.023906249999882
649,12.348281249999927
650,9.758125000000012
651,11.53328124999979
652,25.36453124999977
653,-0.9332812500000011
654,16.895000000000014
655,25.448281249999813
656,20.740468750000023
657,34.17359374999979
658,-1.5496875000000006
659,8.446093749999932
660,13.991406250000015
661,-2.0921875000000107
662,14.98374999999999
663,7.917968749999886
664,-15.254062499999963
665,0.7298437500000227
666,19.792343749999954
667,28.856093749999793
668,3.7564062500000057
669,2.521718750000016
670,0.24578125000001666
671,12.734999999999973
672,8.089687500000023
673,29.617656249999783
674,39.622343749999885
675,38.74374999999993
676,27.56734374999979
677,18.126249999999928
678,10.246874999999973
679,16.28281249999968
680,20.234687499999907
681,29.583281249999974
682,7.839531250000044
683,-6.457656249999976
684,16.951874999999863
685,23.291562499999912
686,11.125156249999934
687,12.960468749999807
688,-7.688124999999984
689,10.219843750000011
690,-2.3143749999999987
691,6.803593749999992
692,3.5982812500000567
693,23.283749999999824
694,6.752031249999844
695,-9.470468749999988
696,9.570937499999848
697,0.24281250000003585
698,11.468281249999983
699,-0.969687499999985
700,29.34062499999979
701,7.864531249999871
702,5.846406249999993
703,8.497499999999812
704,-0.3924999999999676
705,11.46265624999974
706,29.124843749999943
707,10.28031250000001
708,1.867968750000008
709,25.148593749999893
710,7.448906250000002
711,0.7550000000000362
712,15.055624999999734
713,25.744843749999912
714,11.560625000000046
715,30.564843749999653
716,11.998281250000035
717,15.790312499999944
718,2.377187500000023
719,12.034687499999903
720,3.5445312500000727
721,8.464531249999924
722,23.037968749999777
723,4.758749999999957
724,4.285625000000018
725,-4.169531249999988
726,9.058437500000075
727,22.18828124999988
728,13.248906249999878
729,4.070156250000001
730,25.482968749999888
731,7.694062500000007
732,27.717031249999852
733,13.482656249999774
734,30.331874999999737
735,5.253437500000003
736,22.27703124999959
737,32.465156249999815
738,18.35421875000002
739,19.174062499999888
740,18.63515624999982
741,24.227656249999832
742,18.387031250000003
743,3.9748437499999585
744,-4.923749999999999
745,6.931874999999928
746,16.416874999999802
747,7.980156250000042
748,26.632968749999772
749,2.7346874999998985
750,43.62421874999979
751,20.09828124999994
752,17.61640624999993
753,15.755937499999835
754,22.114999999999924
755,30.113593749999772
756,37.96437499999967
757,5.961562500000055
758,17.706874999999858
759,27.858437499999667
760,9.63234374999998
761,-16.36734375
762,15.837500000000032
763,1.9839062500000182
764,-5.324843749999985
765,18.932499999999933
766,17.76953124999974
767,19.835937499999833
768,27.208437499999715
769,23.974218749999697
770,-1.3664062500000012
771,37.22281249999972
772,22.750937499999882
773,14.203750000000012
774,18.822031249999892
775,6.1615625000000485
776,15.999218749999885
777,21.317499999999914
778,11.878593749999949
779,36.652031249999794
780,19.277656249999726
781,32.05781249999978
782,16.30999999999997
783,7.880781250000076
784,5.423125000000019
785,17.07609374999986
786,-3.360468749999996
787,26.65703124999985
788,12.69812499999994
789,-3.402812499999986
790,4.158749999999926
791,25.59203124999979
792,23.26453124999978
793,7.655625000000002
794,13.396718749999975
795,33.27703124999989
796,11.03609375
797,22.690468749999958
798,3.6334375000000643
799,7.927656249999989
800,3.2137500000000436
801,5.941250000000043
802,36.40421874999978
803,20.082968749999853
804,0.6726562499998928
805,24.53953124999996
806,24.573593749999915
807,5.812187499999864
808,21.560937499999714
809,19.08812499999974
810,6.121562500000066
811,11.619531250000035
812,41.16265624999972
813,37.328281249999826
814,22.872499999999835
815,11.865624999999842
816,4.892968749999988
817,19.036406249999683
818,14.354062499999854
819,34.694843749999905
820,21.19156249999995
821,29.59671874999981
822,11.57406249999997
823,26.593906249999666
824,21.387187499999893
825,4.659687500000046
826,10.081718750000029
827,34.96640624999978
828,10.330624999999857
829,10.76265624999978
830,35.80796874999979
831,13.07359374999997
832,16.412968749999887
833,19.82703124999978
834,17.351249999999997
835,6.327812500000004
836,14.857343749999895
837,4.717031250000029
838,24.444218749999838
839,0.5071875000000096
840,4.2835937500000405
841,20.188124999999776
842,28.328749999999808
843,13.201249999999618
844,7.735781250000001
845,18.20859374999986
846,28.294062499999935
847,30.354374999999777
848,24.43312499999985
849,0.07375000000000836
850,0.764062499999998
851,30.06374999999969
852,9.507031249999999
853,10.981093749999959
854,25.551093749999776
855,23.041093749999614
856,14.490624999999994
857,24.65484374999984
858,14.227187499999873
859,32.95484374999972
860,20.252656249999962
861,34.36140624999985
862,39.53421874999975
863,23.90687499999982
864,41.730937499999754
865,18.729843749999716
866,18.355937499999985
867,15.954843749999826
868,18.74359374999975
869,-1.782031250000003
870,-12.372968750000002
871,-9.241250000000035
872,-22.701406249999977
873,2.0723437500000066
874,-8.422187499999984
875,24.355468749999993
876,10.738281249999854
877,24.33374999999992
878,18.19140624999991
879,50.9018749999999
880,6.657187499999994
881,28.46218749999997
882,-8.218593750000002
883,1.0667187500000164
884,6.784687500000016
885,13.267187499999892
886,6.933281250000036
887,18.434687499999857
888,19.449218749999854
889,21.721406249999774
890,29.15562499999988
891,10.10140625000006
892,31.210624999999766
893,-22.302968750000044
894,1.464531250000042
895,33.78390624999982
896,36.9348437499998
897,11.689843749999964
898,11.64812499999973
899,5.8118750000000645
900,19.075468749999814
901,16.916093749999927
902,5.253437499999876
903,6.287031250000011
904,14.501562499999851
905,12.432031249999996
906,21.922812499999985
907,39.542031249999724
908,27.616718749999936
909,0.2675000000000365
910,30.013124999999864
911,11.6001562500001
912,3.430468750000007
913,-0.9123437499999855
914,36.76093749999966
915,-0.25343749999999293
916,-10.193437499999973
917,15.486562499999817
918,18.088281249999884
919,28.726093749999794
920,11.357031249999913
921,20.736093749999892
922,16.40593749999994
923,6.699062500000011
924,6.526093750000001
925,-3.695624999999999
926,22.802968749999874
927,1.3273437500000032
928,-24.21984375
929,17.02218749999992
930,25.725781249999734
931,3.8112500000000047
932,13.018281250000005
933,20.596874999999898
934,-1.9449999999999714
935,11.561093750000023
936,6.274843749999946
937,15.364218750000004
938,16.97578125000004
939,8.656406250000046
940,-10.345937499999998
941,11.270624999999978
942,20.85015624999991
943,11.872187499999825
944,40.97546874999983
945,13.747968750000057
946,12.328124999999913
947,4.545000000000005
948,15.46093749999983
949,15.869062500000023
950,15.295468750000037
951,-16.673593750000006
952,22.79437499999989
953,-7.559062499999988
954,4.885937500000029
955,14.620624999999988
956,-9.47359374999999
957,3.9929687500000055
958,2.3140624999999986
959,17.6546874999998
960,-1.095468749999996
961,-10.329374999999954
962,25.297812499999793
963,7.495156250000057
964,19.600156249999966
965,13.856250000000015
966,0.892656250000037
967,6.655000000000002
968,9.82828124999996
969,4.7684374999999966
970,-21.378749999999993
971,-6.907031250000002
972,-12.499531250000002
973,-3.6746875000000143
974,-9.26234374999999
975,5.925000000000034
976,16.501874999999856
977,13.504375000000021
978,6.8249999999999895
979,-1.9875000000000183
980,10.306406249999926
981,9.71578124999998
982,17.602187499999662
983,-15.391562500000022
984,10.060937499999959
985,6.038749999999873
986,21.096874999999915
987,2.6542187500000085
988,2.970156250000012
989,27.35624999999965
990,29.824687499999897
991,0.1859375000000006
992,24.133124999999858
993,14.23921874999999
994,1.772187500000021
995,-28.068593750000044
996,4.169843750000009
997,-5.0281250000000055
998,16.18249999999982
999,29.22578125000001
1000,4.69500000000001
